Instance,RowNr,Key_OnOff,TimeStamp,Velocity,Pitch
12,1,1,0,70,79
12,1,0,73,70,79
12,2,1,290,71,78
12,2,0,360,71,78
12,3,1,582,72,79
12,3,0,631,72,79
12,4,1,868,71,76
12,4,0,911,71,76
12,5,1,1144,76,72
12,5,0,1190,76,72
12,6,1,1429,70,67
12,6,0,1486,70,67
12,7,1,1705,75,67
12,7,0,1773,75,67
12,8,1,1984,77,67
12,8,0,2058,77,67
12,9,1,2280,80,79
12,9,0,2356,80,79
12,10,1,2569,71,78
12,10,0,2667,71,78
12,11,1,2850,70,79
12,11,0,2947,70,79
12,12,1,3125,72,76
12,12,0,3205,72,76
12,13,1,3412,74,72
12,13,0,3538,74,72
12,14,1,3701,70,76
12,14,0,3793,70,76
12,15,1,3977,73,79
12,15,0,4043,73,79
12,16,1,4250,77,84
12,16,0,4343,77,84
12,17,1,4547,79,83
12,17,0,4615,79,83
12,18,1,4823,72,81
12,18,0,4874,72,81
12,19,1,5094,75,81
12,19,0,5152,75,81
12,20,1,5367,80,81
12,20,0,5430,80,81
12,21,1,5651,75,83
12,21,0,5728,75,83
12,22,1,5926,72,81
12,22,0,5984,72,81
12,23,1,6200,73,84
12,23,0,6285,73,84
12,24,1,6491,78,81
12,24,0,6545,78,81
12,25,1,6777,82,78
12,25,0,6888,82,78
12,26,1,7058,76,79
12,26,0,7144,76,79
12,27,1,7344,78,79
12,27,0,7454,78,79
12,28,1,7930,70,79
12,28,0,8119,70,79
12,29,1,9126,80,77
12,29,0,9225,80,77
12,30,1,9413,76,77
12,30,0,9493,76,77
12,31,1,9690,79,76
12,31,0,9746,79,76
12,32,1,9963,79,76
12,32,0,10041,79,76
12,33,1,10272,74,74
12,33,0,10718,74,74
12,34,1,11413,77,79
12,34,0,11603,77,79
12,35,1,11982,78,77
12,35,0,12147,78,77
12,36,1,12552,72,76
12,36,0,12649,72,76
12,37,1,12837,72,76
12,37,0,12892,72,76
12,38,1,13109,72,76
12,38,0,13165,72,76
12,39,1,13379,76,76
12,39,0,13461,76,76
12,40,1,13669,74,81
12,40,0,13742,74,81
12,41,1,13949,69,77
12,41,0,14002,69,77
12,42,1,14217,68,76
12,42,0,14276,68,76
12,43,1,14494,75,74
12,43,0,14574,75,74
12,44,1,14771,75,76
12,44,0,14846,75,76
12,45,1,15053,70,79
12,45,0,15142,70,79
12,46,1,15326,71,74
12,46,0,15405,71,74
12,47,1,15609,74,71
12,47,0,15676,74,71
12,48,1,15880,80,72
12,48,0,15935,80,72
12,49,1,16148,77,72
12,49,0,16205,77,72
12,50,1,16422,81,74
12,50,0,16480,81,74
12,51,1,16694,81,74
12,51,0,16750,81,74
12,52,1,16993,72,76
12,52,0,17438,72,76
12,53,1,18200,84,65
12,53,0,18293,84,65
12,54,1,18474,80,65
12,54,0,18569,80,65
12,55,1,18752,74,64
12,55,0,18810,74,64
12,56,1,19020,80,64
12,56,0,19087,80,64
12,57,1,19321,75,62
12,57,0,19903,75,62
12,58,1,20461,81,67
12,58,0,20561,81,67
12,59,1,20731,79,67
12,59,0,20818,79,67
12,60,1,21009,79,71
12,60,0,21073,79,71
12,61,1,21270,77,71
12,61,0,21373,77,71
12,62,1,21542,83,72
12,62,0,21618,83,72
12,63,1,21812,84,72
12,63,0,21914,84,72
12,64,1,22076,87,73
12,64,0,22172,87,73
12,65,1,22342,83,73
12,65,0,22430,83,73
12,66,1,22637,85,74
12,66,0,22994,85,74
12,67,1,23188,79,77
12,67,0,23443,79,77
12,68,1,23746,76,76
12,68,0,24017,76,76
12,69,1,24303,81,74
12,69,0,24656,81,74
12,70,1,24865,77,72
12,70,0,25224,77,72
12,71,1,25430,81,84
12,71,0,25575,81,84
12,72,1,26034,77,84
12,72,0,26420,77,84
