Instance,RowNr,Key_OnOff,TimeStamp,Velocity,Pitch
5,1,1,0,70,79
5,2,1,280,72,78
5,1,0,330,70,79
5,3,1,568,71,79
5,2,0,609,72,78
5,4,1,845,70,76
5,3,0,882,71,79
5,5,1,1118,75,72
5,4,0,1217,70,76
5,5,0,1307,75,72
5,6,1,1399,72,67
5,6,0,1473,72,67
5,7,1,1674,74,67
5,7,0,1751,74,67
5,8,1,1954,77,67
5,8,0,2040,77,67
5,9,1,2247,76,79
5,10,1,2527,72,78
5,9,0,2559,76,79
5,11,1,2801,68,79
5,10,0,2871,72,78
5,12,1,3071,70,76
5,11,0,3122,68,79
5,13,1,3348,73,72
5,12,0,3383,70,76
5,14,1,3628,67,76
5,13,0,3686,73,72
5,15,1,3901,69,79
5,14,0,4005,67,76
5,16,1,4171,75,84
5,15,0,4205,69,79
5,17,1,4460,80,83
5,16,0,4541,75,84
5,17,0,4690,80,83
5,18,1,4732,73,81
5,18,0,4808,73,81
5,19,1,4996,77,81
5,19,0,5054,77,81
5,20,1,5261,80,81
5,20,0,5318,80,81
5,21,1,5540,76,83
5,22,1,5812,71,81
5,21,0,5861,76,83
5,23,1,6075,73,84
5,22,0,6131,71,81
5,24,1,6368,76,81
5,23,0,6382,73,84
5,25,1,6648,77,78
5,24,0,6670,76,81
5,26,1,6922,74,79
5,25,0,6966,77,78
5,26,0,6993,74,79
5,27,1,7206,73,79
5,27,0,7290,73,79
5,28,1,7791,67,79
5,28,0,8178,67,79
5,29,1,8932,77,77
5,29,0,9014,77,77
5,30,1,9213,73,77
5,30,0,9281,73,77
5,31,1,9486,75,76
5,31,0,9555,75,76
5,32,1,9753,76,76
5,32,0,9843,76,76
5,33,1,10059,75,74
5,33,0,10671,75,74
5,34,1,11179,75,79
5,34,0,11636,75,79
5,35,1,11753,76,77
5,35,0,12160,76,77
5,36,1,12304,69,76
5,36,0,12405,69,76
5,37,1,12578,70,76
5,37,0,12676,70,76
5,38,1,12849,70,76
5,38,0,12933,70,76
5,39,1,13120,71,76
5,39,0,13273,71,76
5,40,1,13401,72,81
5,41,1,13682,70,77
5,40,0,13778,72,81
5,42,1,13939,67,76
5,41,0,14029,70,77
5,43,1,14209,76,74
5,42,0,14279,67,76
5,44,1,14484,74,76
5,43,0,14527,76,74
5,45,1,14755,72,79
5,44,0,14812,74,76
5,46,1,15030,72,74
5,45,0,15143,72,79
5,47,1,15311,73,71
5,46,0,15317,72,74
5,48,1,15572,76,72
5,47,0,15593,73,71
5,48,0,15623,76,72
5,49,1,15844,76,72
5,49,0,15919,76,72
5,50,1,16103,75,74
5,50,0,16155,75,74
5,51,1,16380,77,74
5,51,0,16445,77,74
5,52,1,16683,71,76
5,52,0,17185,71,76
5,53,1,17821,78,65
5,53,0,17879,78,65
5,54,1,18094,77,65
5,54,0,18145,77,65
5,55,1,18366,71,64
5,55,0,18421,71,64
5,56,1,18633,75,64
5,56,0,18685,75,64
5,57,1,18946,72,62
5,57,0,19564,72,62
5,58,1,20041,77,67
5,58,0,20104,77,67
5,59,1,20309,76,67
5,59,0,20409,76,67
5,60,1,20586,77,71
5,60,0,20661,77,71
5,61,1,20847,77,71
5,61,0,20945,77,71
5,62,1,21117,81,72
5,62,0,21219,81,72
5,63,1,21384,84,72
5,63,0,21507,84,72
5,64,1,21648,85,73
5,64,0,21738,85,73
5,65,1,21915,85,73
5,65,0,22044,85,73
5,66,1,22207,84,74
5,66,0,22683,84,74
5,67,1,22760,79,77
5,67,0,23230,79,77
5,68,1,23327,76,76
5,68,0,23766,76,76
5,69,1,23890,82,74
5,69,0,24252,82,74
5,70,1,24446,78,72
5,70,0,24794,78,72
5,71,1,25019,79,84
5,71,0,25194,79,84
5,72,1,25617,76,84
5,72,0,25896,76,84
