Instance,RowNr,Key_OnOff,TimeStamp,Velocity,Pitch
15,1,1,0,74,79
15,1,0,73,74,79
15,2,1,312,74,78
15,2,0,382,74,78
15,3,1,626,76,79
15,3,0,675,76,79
15,4,1,934,72,76
15,4,0,977,72,76
15,5,1,1233,69,72
15,5,0,1279,69,72
15,6,1,1533,58,67
15,6,0,1590,58,67
15,7,1,1843,62,67
15,7,0,1911,62,67
15,8,1,2151,60,67
15,8,0,2225,60,67
15,9,1,2472,73,79
15,9,0,2548,73,79
15,10,1,2787,75,78
15,10,0,2885,75,78
15,11,1,3090,77,79
15,11,0,3187,77,79
15,12,1,3395,71,76
15,12,0,3475,71,76
15,13,1,3690,66,72
15,13,0,3816,66,72
15,14,1,4000,75,76
15,14,0,4092,75,76
15,15,1,4295,77,79
15,15,0,4361,77,79
15,16,1,4601,77,84
15,16,0,4694,77,84
15,17,1,4915,82,83
15,17,0,4983,82,83
15,18,1,5213,51,81
15,18,0,5264,51,81
15,19,1,5510,60,81
15,19,0,5568,60,81
15,20,1,5807,53,81
15,20,0,5870,53,81
15,21,1,6107,75,83
15,21,0,6184,75,83
15,22,1,6408,77,81
15,22,0,6466,77,81
15,23,1,6711,76,84
15,23,0,6796,76,84
15,24,1,7007,74,81
15,24,0,7061,74,81
15,25,1,7308,72,78
15,25,0,7419,72,78
15,26,1,7592,73,79
15,26,0,7678,73,79
15,27,1,7905,70,79
15,27,0,8015,70,79
15,28,1,8525,64,79
15,28,0,8714,64,79
15,29,1,9748,53,77
15,29,0,9847,53,77
15,30,1,10051,55,77
15,30,0,10131,55,77
15,31,1,10335,53,76
15,31,0,10391,53,76
15,32,1,10643,51,76
15,32,0,10721,51,76
15,33,1,10973,51,74
15,33,0,11419,51,74
15,34,1,12206,68,79
15,34,0,12396,68,79
15,35,1,12803,63,77
15,35,0,12968,63,77
15,36,1,13399,58,76
15,36,0,13496,58,76
15,37,1,13712,57,76
15,37,0,13767,57,76
15,38,1,14000,64,76
15,38,0,14056,64,76
15,39,1,14282,67,76
15,39,0,14364,67,76
15,40,1,14601,79,81
15,40,0,14674,79,81
15,41,1,14903,72,77
15,41,0,14956,72,77
15,42,1,15191,73,76
15,42,0,15250,73,76
15,43,1,15496,76,74
15,43,0,15576,76,74
15,44,1,15788,73,76
15,44,0,15863,73,76
15,45,1,16089,73,79
15,45,0,16178,73,79
15,46,1,16383,74,74
15,46,0,16462,74,74
15,47,1,16687,68,71
15,47,0,16754,68,71
15,48,1,16981,62,72
15,48,0,17036,62,72
15,49,1,17266,59,72
15,49,0,17323,59,72
15,50,1,17564,61,74
15,50,0,17622,61,74
15,51,1,17861,56,74
15,51,0,17917,56,74
15,52,1,18181,52,76
15,52,0,18626,52,76
15,53,1,19420,61,65
15,53,0,19513,61,65
15,54,1,19714,59,65
15,54,0,19809,59,65
15,55,1,20015,54,64
15,55,0,20073,54,64
15,56,1,20315,41,64
15,56,0,20382,41,64
15,57,1,20629,56,62
15,57,0,21211,56,62
15,58,1,21834,59,67
15,58,0,21934,59,67
15,59,1,22135,63,67
15,59,0,22222,63,67
15,60,1,22429,67,71
15,60,0,22493,67,71
15,61,1,22718,70,71
15,61,0,22821,70,71
15,62,1,23001,75,72
15,62,0,23077,75,72
15,63,1,23287,78,72
15,63,0,23389,78,72
15,64,1,23572,78,73
15,64,0,23668,78,73
15,65,1,23871,81,73
15,65,0,23959,81,73
15,66,1,24182,84,74
15,66,0,24539,84,74
15,67,1,24787,79,77
15,67,0,25042,79,77
15,68,1,25401,72,76
15,68,0,25672,72,76
15,69,1,26021,77,74
15,69,0,26374,77,74
15,70,1,26652,75,72
15,70,0,27011,75,72
15,71,1,27303,75,84
15,71,0,27448,75,84
15,72,1,27980,64,84
15,72,0,28366,64,84
